"accountid","word"
393,"HIV/AIDS"
396,"loose"
396,"virginity"
396,"pill"
397,"common"
397,"sign/symptom"
397,"cervical"
397,"cancer"
398,"call"
398,"call"
399,"(un)safe/days"
399,"advice"
400,"time"
400,"morning"
400,"pill"
401,"family planning"
403,"condom"
403,"term"
403,"contraception/method"
403,"contraception/method"
403,"meet"
403,"lady/girl"
403,"pregnant"
403,"pill"
403,"drink"
403,"family planning"
403,"affect"
403,"lady/girl"
403,"deliver"
404,"sexual"
404,"prevent"
404,"sex"
404,"possibility"
404,"fluid"
404,"manage"
405,"time"
405,"sex"
405,"wife/husband/partner"
405,"period"
405,"spend"
405,"period"
405,"date"
405,"period"
405,"result"
407,"vagina"
407,"pain"
409,"period"
409,"start"
409,"hurt"
409,"advice"
409,"medicine"
409,"pain"
411,"morning"
411,"condom"
411,"family planning"
411,"main"
411,"abdominal"
411,"pain"
411,"reason"
412,"matter"
412,"affect"
416,"lead"
416,"sign/symptom"
416,"prostate"
416,"cancer"
417,"effect/side effect"
417,"depo"
417,"contraception/method"
417,"family planning"
418,"itchiness"
418,"urinate"
420,"condom"
420,"burst"
421,"contraception/method"
421,"effective"
422,"prevent"
422,"pregnant"
426,"pill"
426,"time"
426,"true"
428,"identify"
428,"agirl"
428,"virus"
428,"HIV/AIDS"
428,"wife/husband/partner"
428,"lady/girl"
428,"STD"
428,"boy"
428,"identify"
429,"uti"
429,"sign/symptom"
429,"uti"
429,"feel"
429,"pain"
429,"abdominal"
429,"feel"
429,"pain"
432,"reliable"
432,"family planning"
432,"contraception/method"
433,"time"
433,"lose"
433,"fail"
434,"contraception/method"
436,"disadvantage"
436,"implant"
436,"lady/girl"
437,"age"
437,"lady/girl"
437,"start"
437,"birth"
438,"family planning"
441,"relate"
441,"topic"
441,"sexual"
441,"relate"
441,"matter"
442,"prevent"
442,"affect"
442,"patner"
442,"disease"
443,"contraception/method"
445,"lady/girl"
445,"family planning"
445,"drug"
445,"conceive"
445,"add"
445,"cry"
445,"backache"
445,"time"
445,"pill"
445,"negative"
445,"satisfy"
445,"response"
445,"claim"
445,"contraception/method"
445,"cancer"
445,"prostate"
445,"cervical"
445,"true"
446,"effect/side effect"
446,"condom"
446,"contraception/method"
446,"family planning"
446,"contraception/method"
450,"effect/side effect"
452,"check"
452,"IUD"
452,"family planning"
452,"send"
454,"phone"
454,"chat"
454,"start"
454,"user"
454,"screen"
454,"effect/side effect"
454,"add"
454,"weight"
454,"bless"
454,"night"
454,"engage"
454,"sex"
454,"suppose"
454,"period"
454,"sex"
454,"safe"
454,"pregnant"
454,"stress"
454,"affect"
454,"pregnant"
454,"hope"
454,"topic"
454,"mother"
454,"pregnant"
454,"ten"
454,"time"
454,"contraception/method"
454,"prevent"
454,"pregnant"
455,"genital"
455,"ache"
455,"sex"
456,"effect/side effect"
456,"family planning"
462,"circumcise"
462,"male"
462,"reduce"
462,"chance"
462,"HIV/AIDS"
462,"female"
462,"time"
462,"lady/girl"
462,"ready"
462,"love"
462,"pregnant"
462,"period"
462,"disadvantage"
462,"disadvantage"
462,"prevent"
462,"masturbation"
462,"prevent"
462,"masturbation"
463,"STD"
463,"infect"
464,"family planning"
464,"hormonal"
465,"family planning"
465,"pregnant"
465,"pregnant"
465,"test"
469,"reproductive"
470,"breast"
470,"cancer"
470,"person"
470,"birth"
471,"healthy"
471,"play"
471,"sex"
472,"period"
473,"sign/symptom"
473,"ovarian"
473,"cancer"
473,"sign/symptom"
473,"vaginal"
473,"infection"
473,"sign/symptom"
473,"breast"
473,"cancer"
474,"yesterday"
474,"period"
474,"pain"
474,"leave"
474,"ovary"
474,"hr"
474,"period"
474,"cramp"
474,"vomit"
474,"vomit"
474,"cramp"
474,"reduce"
474,"pregnant"
474,"wife/husband/partner"
474,"dark"
474,"skin"
474,"brown"
474,"child"
474,"eat"
474,"birth"
474,"brown"
474,"baby"
474,"wait"
474,"question/answer"
474,"period"
474,"experience"
474,"pain"
474,"cramp"
474,"vomit"
474,"pregnant"
474,"bad"
476,"bad"
476,"abortion"
476,"maximum"
476,"age"
476,"abortion"
476,"friend"
476,"mine"
476,"pregnant"
476,"terminate"
476,"pregnant"
476,"seek"
476,"advice"
476,"locate"
476,"youth"
476,"contraception/method"
477,"implant"
477,"inject"
477,"copper"
477,"iucd"
478,"learn"
478,"previous"
478,"continue"
478,"rate"
478,"service"
479,"period"
479,"contraception/method"
479,"effect/side effect"
479,"develop"
479,"HIV/AIDS"
480,"heavy"
480,"flow"
484,"protection"
484,"trust"
484,"condom"
484,"IUD"
484,"risk"
484,"IUD"
492,"sign/symptom"
492,"STD"
494,"harm"
494,"stay"
494,"sex"
494,"question/answer"
494,"cramp"
495,"increase"
495,"size"
495,"penis"
495,"increase"
495,"size"
495,"penis"
497,"family planning"
499,"contraception/method"
499,"family planning"
499,"phone"
499,"family planning"
499,"contraception/method"
499,"contraception/method"
499,"family planning"
501,"exercise"
501,"pregnant"
501,"effect/side effect"
502,"effect/side effect"
503,"safe"
503,"contraception/method"
503,"contraception/method"
503,"emergency pills"
503,"safe"
503,"regularly"
503,"(un)safe/days"
503,"sex"
503,"abnormal"
503,"pain"
503,"period"
503,"stop"
503,"stop"
503,"love"
503,"cervical"
503,"cancer"
503,"type"
503,"sign/symptom"
503,"prevent"
503,"test"
503,"virus"
503,"period"
503,"period"
503,"wife/husband/partner"
503,"HIV/AIDS"
503,"test"
503,"normal"
503,"heavy"
503,"flow"
503,"morning"
503,"reduce"
503,"begin"
503,"emergency pills"
503,"loose"
503,"feel"
503,"bad"
503,"chat"
503,"prevent"
503,"measure"
503,"pl"
503,"true"
503,"contraception/method"
503,"barrenness"
503,"child"
503,"family planning"
503,"contraception/method"
503,"effect/side effect"
503,"conceive"
503,"abortion"
503,"handle"
503,"abortion"
503,"call"
503,"chat"
503,"private"
503,"numb"
505,"safe"
505,"condom"
505,"male"
506,"kiswahili"
506,"lady/girl"
506,"release"
506,"sexual"
506,"sex"
508,"hiv/aids"
508,"infect"
508,"kiss"
510,"pregnant"
510,"sex"
510,"period"
510,"receive"
510,"ua"
510,"period"
510,"date"
510,"date"
510,"sex"
510,"condom"
510,"leave"
510,"inside"
510,"pregnant"
510,"period"
510,"regular"
510,"period"
510,"regular"
510,"st"
510,"cycle"
510,"sex"
510,"condom"
510,"leave"
510,"inside"
510,"process"
510,"removal"
510,"pregnant"
510,"sperm"
510,"vagina"
510,"pregnant"
511,"family planning"
511,"blood/bleed"
511,"leave"
511,"arm"
511,"leave"
511,"arm"
511,"contraception/method"
511,"wife/husband/partner"
511,"afraid"
511,"change"
511,"contraception/method"
511,"harm"
512,"feel"
512,"pain"
512,"breast"
512,"effect/side effect"
512,"contraception/method"
513,"sign/symptom"
513,"gonorrhea"
515,"family planning"
515,"contraception/method"
515,"child"
515,"marriage"
516,"age"
516,"risk"
516,"prostate"
516,"cancer"
517,"(un)safe/days"
517,"lady/girl"
517,"contraception/method"
517,"implant"
517,"birth"
518,"family planning"
518,"condom"
518,"drug"
518,"people"
518,"family planning"
518,"conceive"
520,"healthy"
520,"healthy"
520,"notice"
520,"period"
520,"odour"
520,"vagina"
520,"normal"
520,"vagina"
520,"healthy"
520,"procedure"
520,"wear"
520,"female condoms"
520,"male"
520,"condom"
520,"food"
520,"ensure"
520,"discharge"
520,"smell"
520,"nice"
520,"reason"
520,"receive"
520,"period"
520,"period"
520,"contraception/method"
522,"happen"
522,"sex"
522,"period"
522,"pregnant"
522,"pill"
522,"prevent"
522,"pregnant"
522,"person"
522,"abortion"
522,"abortion"
522,"pill"
522,"physical"
522,"sign/symptom"
522,"pregnant"
525,"effect/side effect"
525,"effect/side effect"
527,"ache"
527,"pregnant"
527,"sign/symptom"
528,"effect/side effect"
528,"family planning"
528,"contraception/method"
528,"pill"
528,"person"
528,"learn"
528,"contraception/method"
528,"contraception/method"
528,"main"
528,"sign/symptom"
528,"STD"
528,"main"
528,"sign/symptom"
528,"pregnant"
528,"sign/symptom"
528,"syphilis"
528,"sign/symptom"
528,"sick"
528,"stay"
528,"sex"
528,"time"
528,"contraception/method"
528,"pill"
528,"period"
528,"person"
528,"infect"
528,"HIV/AIDS"
528,"hiv/aids"
528,"antibiotic"
528,"treat"
528,"syphilis"
528,"safe"
528,"abortion"
528,"abortion"
528,"lead"
528,"future"
528,"dick"
528,"suck"
528,"STD"
528,"condom"
528,"protection"
528,"educate"
528,"(un)safe/days"
528,"pregnant"
528,"understand"
528,"(un)safe/days"
528,"(un)safe/days"
529,"cervical"
529,"cancer"
529,"receive"
529,"period"
529,"past"
529,"birth"
529,"easily"
529,"condition"
532,"sex"
532,"pregnant"
533,"sign/symptom"
537,"pregnant"
538,"boy"
538,"child"
538,"time"
538,"enjoy"
538,"sex"
538,"time"
538,"period"
538,"enjoy"
538,"sex"
538,"time"
538,"erect"
538,"leave"
538,"leave"
539,"heavy"
539,"flow"
539,"seek"
539,"medication"
542,"disease"
543,"HIV/AIDS"
543,"issue"
544,"pill"
544,"flow"
544,"reach"
544,"stop"
544,"hospital"
544,"blood/bleed"
544,"wrong"
544,"recommend"
546,"treat"
546,"treat"
546,"completely"
548,"effect/side effect"
548,"family planning"
550,"injection"
550,"period"
550,"speak"
551,"physical"
551,"sign/symptom"
551,"sign/symptom"
551,"chancroid"
553,"effect/side effect"
553,"hormone"
556,"sexual health"
558,"pregnant"
558,"talk"
558,"pregnant"
558,"normal"
558,"pain"
558,"abdominal"
558,"pain"
558,"wait"
558,"sexual"
558,"contact"
558,"wife/husband/partner"
558,"people"
558,"baby"
558,"true"
558,"risk"
560,"develop"
560,"complication"
560,"sexual"
560,"sex"
560,"contraception/method"
561,"body"
561,"itch"
561,"pill"
561,"family planning"
563,"benefit"
563,"vasectomy"
564,"effect/side effect"
564,"weight"
564,"gain"
565,"contraception/method"
566,"effect/side effect"
566,"condom"
566,"delay"
566,"period"
567,"increase"
567,"chance"
567,"pregnant"
568,"contraception/method"
568,"type"
568,"prevent"
568,"period"
568,"learn"
569,"sex"
573,"male"
573,"contraception/method"
573,"pill"
573,"effective"
574,"feel"
574,"pain"
574,"sex"
574,"wife/husband/partner"
575,"(un)safe/days"
575,"emergency pills"
575,"unprotected sex"
575,"effect/side effect"
575,"emergency pills"
575,"pregnant"
575,"check"
575,"hope"
575,"tomorrow"
575,"time"
575,"contraception/method"
575,"fertility/infertility"
575,"receive"
575,"cycle"
575,"real"
575,"awoman"
575,"undergo"
575,"cycle"
575,"late"
575,"fertility/infertility"
575,"patient"
575,"wait"
575,"contraception/method"
575,"effect/side effect"
575,"pain"
575,"remove"
575,"conceive"
575,"implant"
575,"hear"
575,"friend"
575,"implant"
575,"lead"
575,"excessive"
575,"blood/bleed"
575,"true"
576,"pregnant"
576,"remove"
576,"IUD"
576,"contraception/method"
577,"sign/symptom"
577,"cancer"
577,"sign/symptom"
577,"sign/symptom"
577,"cancer"
577,"aproblem"
577,"family planning"
577,"pregnant"
577,"pregnant"
577,"baby"
577,"affect"
578,"contraception/method"
578,"pill"
578,"negative"
578,"effect/side effect"
580,"depo"
580,"family planning"
580,"miscarriage"
580,"january"
580,"period"
580,"normal"
580,"stop"
580,"stay"
580,"conceive"
580,"january"
580,"loss"
580,"period"
580,"date"
580,"hv"
580,"time"
581,"refuse"
582,"effect/side effect"
582,"pill"
586,"tomorrow"
587,"sex"
588,"uzazi"
588,"kama"
588,"student"
588,"university"
588,"stay"
588,"wife/husband/partner"
588,"injection"
588,"prevent"
588,"pregnant"
588,"question/answer"
588,"uzazi"
588,"kama"
588,"ama"
591,"cervical"
591,"cancer"
594,"effect/side effect"
594,"condom"
595,"pregnant"
595,"test"
595,"positive"
596,"family planning"
596,"pill"
596,"effect/side effect"
598,"family planning"
598,"family planning"
598,"couple"
599,"feel"
599,"patner"
601,"pain"
601,"sexual"
601,"sex"
602,"normal"
602,"receive"
605,"contraception/method"
605,"pill"
605,"reduce"
605,"engage"
605,"sex"
605,"question/answer"
605,"couple"
605,"engage"
605,"sex"
605,"maintain"
605,"prevent"
605,"wet"
606,"discover"
606,"period"
606,"period"
609,"abortion"
612,"benefit"
612,"pep"
613,"wife/husband/partner"
613,"feel"
613,"sex"
613,"family planning"
613,"pill"
613,"pregnant"
613,"wait"
613,"assistance"
613,"condom"
613,"quiz"
613,"support"
613,"sex"
613,"time"
613,"pain"
613,"condom"
613,"prevent"
613,"unwanted"
613,"pregnant"
613,"lady/girl"
613,"condom"
613,"contraception/method"
613,"time"
613,"(un)safe/days"
613,"period"
613,"protection"
613,"unwanted"
613,"pregnant"
613,"(un)safe/days"
615,"contraception/method"
615,"contraception/method"
615,"age"
615,"cd"
617,"withdrawal"
617,"contraception/method"
617,"birth control"
617,"effective"
617,"time"
617,"sex"
617,"boy"
617,"child"
618,"effect/side effect"
618,"prostate"
618,"cancer"
622,"child"
622,"bear"
622,"family planning"
622,"period"
622,"child"
622,"hospital"
622,"question/answer"
622,"question/answer"
622,"connect"
622,"doctor"
622,"advice"
622,"time"
622,"period"
622,"pain"
622,"wrong"
622,"question/answer"
622,"wait"
622,"feedback"
622,"child"
622,"child"
622,"ten"
622,"period"
622,"mature"
622,"conceive"
622,"time"
622,"ten"
622,"conceive"
622,"people"
622,"boy"
622,"lady/girl"
622,"change"
622,"family"
622,"plan"
622,"true"
622,"fall"
622,"boy"
622,"lady/girl"
622,"family"
622,"plan"
622,"lady/girl"
624,"main"
624,"advantage"
624,"family planning"
624,"lady/girl"
627,"emergency pills"
628,"suppose"
628,"contraception/method"
628,"conceive"
628,"happen"
628,"child"
628,"buy"
628,"emergency pills"
630,"manage"
630,"family"
631,"child"
631,"monday"
631,"fear"
631,"sex"
631,"control"
631,"advice"
631,"question/answer"
631,"base"
631,"family planning"
631,"contraception/method"
631,"birth"
631,"breast"
631,"fee"
631,"breast"
631,"normal"
631,"mother"
631,"birth"
631,"time"
631,"advice"
631,"advice"
631,"time"
631,"question/answer"
631,"mind"
631,"start"
631,"carry"
631,"child"
631,"wait"
631,"question/answer"
631,"start"
631,"carry"
631,"child"
631,"start"
631,"carry"
631,"child"
631,"connect"
631,"contraception/method"
631,"effect/side effect"
631,"effect/side effect"
631,"term"
631,"call"
631,"oral"
631,"contraception/method"
631,"lead"
631,"period"
631,"accord"
631,"ua"
631,"period"
631,"normal"
631,"white"
631,"discharge"
631,"bring"
631,"time"
631,"stomach"
631,"low"
631,"glad"
631,"question/answer"
631,"base"
631,"period"
631,"disappear"
631,"produce"
631,"previous"
631,"question/answer"
631,"talk"
631,"produce"
631,"age"
632,"sign/symptom"
632,"cervical"
632,"cancer"
633,"age"
633,"reach"
633,"menopause"
636,"satisfy"
636,"bed"
637,"contraception/method"
637,"affect"
639,"reduce"
639,"chance"
639,"HIV/AIDS"
639,"urinate"
639,"remove"
639,"yellow"
639,"urine"
639,"feel"
639,"wrong"
639,"sex"
639,"fail"
639,"erect"
639,"sex"
639,"lady/girl"
639,"spin-dry"
639,"private"
639,"feel"
639,"heat"
641,"helpful"
641,"HIV/AIDS"
641,"drug"
641,"pain"
641,"smell"
641,"vagina"
641,"vagina"
641,"smell"
641,"stop"
641,"pregnant"
641,"stop"
641,"pregnant"
641,"contraception/method"
642,"blood/bleed"
642,"birth"
643,"negative"
643,"effect/side effect"
643,"birth control"
643,"pill"
644,"effect/side effect"
645,"advantage"
645,"circumcision"
646,"sex"
647,"job"
647,"realy"
647,"job"
647,"realy"
648,"blood/bleed"
649,"prostate"
649,"cancer"
652,"convince"
652,"conceive"
652,"femiplan"
652,"pill"
652,"da"
652,"past"
652,"conceive"
653,"pregnant"
656,"condom"
656,"safe"
656,"itchy"
659,"vasectomy"
660,"attend"
660,"clinic"
660,"prefer"
660,"family planning"
660,"contraception/method"
660,"call"
660,"family planning"
660,"contraception/method"
660,"cancer"
660,"explain"
661,"normal"
661,"kama"
661,"family planning"
662,"effect/side effect"
662,"pill"
663,"receive"
663,"voucher"
665,"person"
665,"family planning"
665,"birth"
667,"depo"
667,"period"
667,"past"
667,"breastfeed"
668,"lack"
669,"difference"
669,"semen"
669,"sperm"
669,"conceive"
669,"normal"
669,"experience"
669,"crumps"
669,"period"
669,"contraception/method"
669,"blood/bleed"
669,"pressure"
670,"female"
670,"genital"
670,"low"
670,"sex"
670,"libido"
671,"STD"
671,"affect"
671,"baby"
671,"birth"
671,"pussy"
671,"itch"
671,"pussy"
671,"itch"
671,"period"
672,"question/answer"
672,"drug"
672,"meet"
672,"family planning"
672,"depo"
672,"family planning"
672,"inject"
672,"period"
672,"pregnacy"
672,"blood/bleed"
672,"normal"
672,"pple"
672,"depo"
672,"meet"
672,"dnt"
672,"true"
674,"family planning"
674,"contraception/method"
674,"family planning"
674,"contraception/method"
674,"effect/side effect"
674,"age"
674,"call"
674,"due"
674,"communicate"
674,"call"
674,"injection"
674,"period"
674,"lose"
674,"start"
674,"copper"
674,"period"
674,"heavy"
675,"sexual"
675,"relationship"
676,"protection"
676,"baby"
676,"womb"
676,"infection"
677,"femiplan"
677,"pill"
677,"period"
677,"suppose"
677,"test"
677,"confirm"
677,"pregnant"
677,"test"
677,"negative"
677,"reason"
677,"delay"
677,"question/answer"
677,"yeast"
677,"treat"
677,"occur"
677,"yeast"
677,"period"
678,"lady/girl"
678,"condom"
678,"sex"
678,"boy"
678,"family planning"
678,"boy"
678,"family planning"
678,"boy"
678,"family planning"
681,"HIV/AIDS"
681,"hiv/aids"
681,"cure"
681,"base"
681,"research"
681,"research"
682,"blood/bleed"
682,"pill"
682,"unprotected sex"
682,"period"
682,"pill"
682,"period"
682,"pill"
682,"period"
682,"period"
682,"emergency pills"
682,"period"
682,"expect"
682,"period"
682,"pregnant"
682,"test"
682,"negative"
682,"test"
682,"negative"
682,"wait"
682,"normal"
682,"cycle"
683,"advice"
683,"contraception/method"
683,"night"
683,"advice"
683,"contraception/method"
683,"contraception/method"
684,"family"
684,"plan"
684,"miss"
684,"period"
685,"sign/symptom"
685,"blood/bleed"
685,"pressure"
685,"disease"
685,"heart"
685,"talk"
685,"disease"
689,"frequent"
689,"period"
689,"heavy"
689,"implanon"
691,"voucher"
691,"previous"
691,"question/answer"
691,"visit"
691,"facility"
691,"hear"
691,"male"
691,"contraception/method"
691,"pill"
695,"blood/bleed"
695,"normal"
695,"period"
695,"normal"
695,"miss"
695,"affect"
695,"period"
698,"contraception/method"
698,"call"
698,"moment"
700,"effect/side effect"
700,"emergency pills"
700,"question/answer"
700,"irregular"
700,"period"
700,"irregular"
700,"miss"
700,"period"
700,"excess"
700,"pain"
700,"assist"
700,"contraception/method"
700,"begin"
700,"period"
700,"irregular"
700,"effect/side effect"
700,"miss"
700,"period"
700,"question/answer"
700,"nice"
702,"family planning"
702,"contraception/method"
703,"pregnant"
703,"occur"
703,"question/answer"
703,"advice"
703,"emergency pills"
703,"thrice"
703,"concern"
703,"medicine"
703,"suppose"
703,"stop"
703,"control"
703,"abnormal"
703,"blood/bleed"
703,"emergency pills"
703,"blood/bleed"
704,"count"
704,"(un)safe/days"
705,"cramp"
707,"sign/symptom"
707,"chancroid"
708,"HIV/AIDS"
710,"condom"
710,"reduce"
710,"sex"
710,"question/answer"
712,"time"
712,"conceive"
714,"infection"
714,"male"
714,"reproductive"
714,"organ"
714,"STD"
714,"affect"
714,"male"
714,"yeast"
714,"infection"
714,"treat"
714,"question/answer"
715,"effect/side effect"
715,"family planning"
716,"sign/symptom"
717,"people"
717,"abdominal"
717,"pain"
717,"period"
718,"lady/girl"
718,"engage"
718,"sex"
718,"boy"
718,"lady/girl"
719,"marriage"
719,"child"
719,"contraception/method"
720,"effect/side effect"
720,"injection"
720,"family planning"
721,"wait"
721,"transport"
721,"voucher"
721,"promise"
722,"sign/symptom"
722,"herpes"
723,"lady/girl"
723,"cry"
723,"sex"
723,"lady/girl"
723,"cry"
723,"sex"
723,"lady/girl"
723,"friend"
723,"period"
723,"pass"
723,"time"
723,"round"
723,"period"
723,"occur"
723,"wrong"
723,"remember"
723,"pregnant"
723,"sex"
723,"couple"
