"genAge","word","n"
"Women, 25-35","gain",9
"Women, 25-35","menopause",9
"Women, 25-35","mine",9
"Women, 25-35","night",9
"Women, 25-35","offer",9
"Women, 25-35","prostate",9
"Women, 25-35","relationship",9
"Women, 25-35","risk",9
"Women, 25-35","service",9
"Women, 25-35","stage",9
"Women, 25-35","suffer",9
"Women, 25-35","talk",9
"Women, 25-35","text",9
"Women, 25-35","undergo",9
"Women, 25-35","womb",9
"Women, 36+","age",9
"Women, 36+","ht",9
"Women, 36+","implant",9
"Women, 36+","injection",9
"Women, 15-19","advantage",8
"Women, 15-19","bite",8
"Women, 15-19","ectopic",8
"Women, 15-19","food",8
"Women, 15-19","happy",8
"Women, 15-19","home",8
"Women, 15-19","hv",8
"Women, 15-19","main",8
"Women, 15-19","message",8
"Women, 15-19","remedy",8
"Women, 15-19","sana",8
"Women, 15-19","stage",8
"Women, 15-19","student",8
"Women, 15-19","wear",8
"Women, 15-19","yellowish",8
"Women, 15-19","youth",8
"Women, 20-24","abstain",8
"Women, 20-24","arouse",8
"Women, 20-24","august",8
"Women, 20-24","bacterial",8
"Women, 20-24","balance",8
"Women, 20-24","bless",8
"Women, 20-24","calendar",8
"Women, 20-24","choose",8
"Women, 20-24","concieve",8
"Women, 20-24","contraseptive",8
"Women, 20-24","convince",8
"Women, 20-24","dec",8
"Women, 20-24","disturb",8
"Women, 20-24","dnt",8
"Women, 20-24","excessive",8
"Women, 20-24","exercise",8
"Women, 20-24","fast",8
"Women, 20-24","fill",8
"Women, 20-24","friction",8
"Women, 20-24","grateful",8
"Women, 20-24","hpv",8
"Women, 20-24","hurt",8
"Women, 20-24","intercouse",8
"Women, 20-24","interfere",8
"Women, 20-24","jadelle",8
"Women, 20-24","kama",8
"Women, 20-24","lack",8
"Women, 20-24","latex",8
"Women, 20-24","leg",8
"Women, 20-24","lover",8
"Women, 20-24","mark",8
"Women, 20-24","nairobi",8
"Women, 20-24","patch",8
"Women, 20-24","pils",8
"Women, 20-24","realize",8
"Women, 20-24","realy",8
"Women, 20-24","reliable",8
"Women, 20-24","romance",8
"Women, 20-24","round",8
"Women, 20-24","rush",8
"Women, 20-24","staff",8
"Women, 20-24","status",8
"Women, 20-24","sunday",8
"Women, 20-24","swallow",8
"Women, 20-24","sweet",8
"Women, 20-24","teach",8
"Women, 20-24","ten",8
"Women, 20-24","ua",8
"Women, 20-24","unprotected",8
"Women, 20-24","urge",8
"Women, 20-24","viginal",8
"Women, 20-24","weekend",8
"Women, 20-24","youth",8
"Women, 25-35","concieve",8
"Women, 25-35","difference",8
"Women, 25-35","engage",8
"Women, 25-35","expectant",8
"Women, 25-35","expire",8
"Women, 25-35","increase",8
"Women, 25-35","insert",8
"Women, 25-35","january",8
"Women, 25-35","libido",8
"Women, 25-35","numb",8
"Women, 25-35","occur",8
"Women, 25-35","protection",8
"Women, 25-35","sick",8
"Women, 25-35","side",8
"Women, 25-35","sperm",8
"Women, 25-35","suitable",8
"Women, 25-35","twin",8
"Women, 25-35","understand",8
"Women, 25-35","vain",8
"Women, 36+","true",8
"Women, 15-19","abnormal",7
"Women, 15-19","complication",7
"Women, 15-19","condition",7
"Women, 15-19","connect",7
"Women, 15-19","dangerous",7
"Women, 15-19","dispensary",7
"Women, 15-19","family",7
"Women, 15-19","fat",7
"Women, 15-19","femiplan",7
"Women, 15-19","finish",7
"Women, 15-19","forget",7
"Women, 15-19","future",7
"Women, 15-19","gal",7
"Women, 15-19","glad",7
"Women, 15-19","grateful",7
"Women, 15-19","half",7
"Women, 15-19","implantation",7
"Women, 15-19","importance",7
"Women, 15-19","interfere",7
"Women, 15-19","kill",7
"Women, 15-19","kit",7
"Women, 15-19","libido",7
"Women, 15-19","light",7
"Women, 15-19","live",7
"Women, 15-19","massage",7
"Women, 15-19","moth",7
"Women, 15-19","mucus",7
"Women, 15-19","natural",7
"Women, 15-19","ovarian",7
"Women, 15-19","postinor",7
"Women, 15-19","protective",7
"Women, 15-19","rash",7
"Women, 15-19","reach",7
"Women, 15-19","rid",7
"Women, 15-19","scare",7
"Women, 15-19","sighns",7
"Women, 15-19","skip",7
"Women, 15-19","soap",7
"Women, 15-19","specific",7
"Women, 15-19","spread",7
"Women, 15-19","stain",7
"Women, 15-19","swell",7
"Women, 15-19","system",7
"Women, 15-19","vigina",7
"Women, 15-19","virgina",7
"Women, 15-19","water",7
"Women, 15-19","weak",7
"Women, 15-19","wet",7
"Women, 15-19","whitish",7
"Women, 20-24","alright",7
"Women, 20-24","ama",7
"Women, 20-24","anymore",7
"Women, 20-24","associate",7
"Women, 20-24","bareness",7
"Women, 20-24","belly",7
"Women, 20-24","cell",7
"Women, 20-24","cervix",7
"Women, 20-24","chemist",7
"Women, 20-24","cram",7
"Women, 20-24","cum",7
"Women, 20-24","dear",7
"Women, 20-24","death",7
"Women, 20-24","depend",7
"Women, 20-24","dick",7
"Women, 20-24","dirty",7
"Women, 20-24","discourage",7
"Women, 20-24","disorder",7
"Women, 20-24","dryness",7
"Women, 20-24","duck",7
"Women, 20-24","easily",7
"Women, 20-24","efficient",7
"Women, 20-24","fallopian",7
"Women, 20-24","feed",7
"Women, 20-24","femi",7
"Women, 20-24","glad",7
"Women, 20-24","god",7
"Women, 20-24","heal",7
"Women, 20-24","individual",7
"Women, 20-24","intimate",7
"Women, 20-24","january",7
"Women, 20-24","join",7
"Women, 20-24","kill",7
"Women, 20-24","knowledge",7
"Women, 20-24","likewise",7
"Women, 20-24","malaria",7
"Women, 20-24","march",7
"Women, 20-24","mini",7
"Women, 20-24","nowadays",7
"Women, 20-24","odour",7
"Women, 20-24","painkiller",7
"Women, 20-24","pre",7
"Women, 20-24","previous",7
"Women, 20-24","protective",7
"Women, 20-24","provera",7
"Women, 20-24","recieved",7
"Women, 20-24","redeem",7
"Women, 20-24","relieve",7
"Women, 20-24","request",7
"Women, 20-24","retryimmediately",7
"Women, 20-24","september",7
"Women, 20-24","shilling",7
"Women, 20-24","sick",7
"Women, 20-24","sighns",7
"Women, 20-24","sindano",7
"Women, 20-24","sing",7
"Women, 20-24","single",7
"Women, 20-24","stomachache",7
"Women, 20-24","teenager",7
"Women, 20-24","thnk",7
"Women, 20-24","touch",7
"Women, 20-24","travel",7
"Women, 20-24","utis",7
"Women, 20-24","wanna",7
"Women, 25-35","ad",7
"Women, 25-35","backache",7
"Women, 25-35","bad",7
"Women, 25-35","common",7
"Women, 25-35","cure",7
"Women, 25-35","cyst",7
"Women, 25-35","detect",7
"Women, 25-35","disappear",7
"Women, 25-35","feedback",7
"Women, 25-35","genital",7
"Women, 25-35","medical",7
"Women, 25-35","meet",7
"Women, 25-35","nipple",7
"Women, 25-35","october",7
"Women, 25-35","operation",7
"Women, 25-35","ovarian",7
"Women, 25-35","pass",7
"Women, 25-35","quiz",7
"Women, 25-35","respond",7
"Women, 25-35","response",7
"Women, 25-35","result",7
"Women, 25-35","short",7
"Women, 25-35","spot",7
"Women, 25-35","st",7
"Women, 25-35","tube",7
"Women, 25-35","urine",7
"Women, 25-35","vasectomy",7
"Women, 25-35","virginia",7
"Women, 25-35","yeast",7
"Women, 25-35","yesterday",7
"Women, 36+","remove",7
"Women, 36+","start",7
"Women, 36+","stop",7
"Women, 36+","tear",7
"Women, 36+","visit",7
"Women, 36+","wife/husband/partner",7
"Women, 15-19","arouse",6
"Women, 15-19","bear",6
"Women, 15-19","bloat",6
"Women, 15-19","candidiasis",6
"Women, 15-19","clean",6
"Women, 15-19","clinic",6
"Women, 15-19","contract",6
"Women, 15-19","cum",6
"Women, 15-19","dent",6
"Women, 15-19","detect",6
"Women, 15-19","dick",6
"Women, 15-19","drink",6
"Women, 15-19","duck",6
"Women, 15-19","eat",6
"Women, 15-19","exercise",6
"Women, 15-19","feedback",6
"Women, 15-19","hard",6
"Women, 15-19","herpes",6
"Women, 15-19","hmm",6
"Women, 15-19","hymen",6
"Women, 15-19","imbalance",6
"Women, 15-19","iv",6
"Women, 15-19","join",6
"Women, 15-19","locate",6
"Women, 15-19","loose",6
"Women, 15-19","menopause",6
"Women, 15-19","moment",6
"Women, 15-19","nipple",6
"Women, 15-19","odour",6
"Women, 15-19","oil",6
"Women, 15-19","one's",6
"Women, 15-19","option",6
"Women, 15-19","patner",6
"Women, 15-19","pick",6
"Women, 15-19","pregnat",6
"Women, 15-19","prolong",6
"Women, 15-19","ps",6
"Women, 15-19","red",6
"Women, 15-19","relay",6
"Women, 15-19","saturday",6
"Women, 15-19","scratch",6
"Women, 15-19","skin",6
"Women, 15-19","solution",6
"Women, 15-19","sore",6
"Women, 15-19","suitable",6
"Women, 15-19","topic",6
"Women, 15-19","wash",6
"Women, 20-24","account",6
"Women, 20-24","acne",6
"Women, 20-24","administer",6
"Women, 20-24","advance",6
"Women, 20-24","afternoon",6
"Women, 20-24","agent",6
"Women, 20-24","agirl",6
"Women, 20-24","anal",6
"Women, 20-24","aproblem",6
"Women, 20-24","az",6
"Women, 20-24","bf",6
"Women, 20-24","busy",6
"Women, 20-24","career",6
"Women, 20-24","centre",6
"Women, 20-24","clitoris",6
"Women, 20-24","complicate",6
"Women, 20-24","consequence",6
"Women, 20-24","cord",6
"Women, 20-24","couple",6
"Women, 20-24","cousin",6
"Women, 20-24","cut",6
"Women, 20-24","damage",6
"Women, 20-24","danger",6
"Women, 20-24","die",6
"Women, 20-24","difficult",6
"Women, 20-24","difficulty",6
"Women, 20-24","direct",6
"Women, 20-24","district",6
"Women, 20-24","doc",6
"Women, 20-24","entail",6
"Women, 20-24","erection",6
"Women, 20-24","expectant",6
"Women, 20-24","fiance",6
"Women, 20-24","forward",6
"Women, 20-24","gender",6
"Women, 20-24","guess",6
"Women, 20-24","handle",6
"Women, 20-24","hubby",6
"Women, 20-24","idea",6
"Women, 20-24","impact",6
"Women, 20-24","include",6
"Women, 20-24","inplant",6
"Women, 20-24","inter",6
"Women, 20-24","jakadala",6
"Women, 20-24","kidney",6
"Women, 20-24","kuna",6
"Women, 20-24","labour",6
"Women, 20-24","liquid",6
"Women, 20-24","lonnah",6
"Women, 20-24","mature",6
"Women, 20-24","mention",6
"Women, 20-24","mess",6
"Women, 20-24","mistake",6
"Women, 20-24","mite",6
"Women, 20-24","operate",6
"Women, 20-24","pheyth",6
"Women, 20-24","pl",6
"Women, 20-24","posible",6
"Women, 20-24","prescribe",6
"Women, 20-24","pressure",6
"Women, 20-24","prod",6
"Women, 20-24","rape",6
"Women, 20-24","remedy",6
"Women, 20-24","remind",6
"Women, 20-24","safety",6
"Women, 20-24","saturday",6
"Women, 20-24","scratch",6
"Women, 20-24","shape",6
"Women, 20-24","shida",6
"Women, 20-24","shoot",6
"Women, 20-24","sore",6
"Women, 20-24","sort",6
"Women, 20-24","style",6
"Women, 20-24","suddenly",6
"Women, 20-24","surgical",6
"Women, 20-24","tek",6
"Women, 20-24","tel",6
"Women, 20-24","tenderness",6
"Women, 20-24","tight",6
"Women, 20-24","treatable",6
"Women, 20-24","unaware",6
"Women, 20-24","upper",6
"Women, 20-24","vain",6
"Women, 20-24","vargina",6
"Women, 20-24","weak",6
"Women, 20-24","weigh",6
"Women, 20-24","wind",6
"Women, 20-24","wk",6
"Women, 20-24","wound",6
"Women, 25-35","ache",6
"Women, 25-35","add",6
"Women, 25-35","check",6
"Women, 25-35","code",6
"Women, 25-35","colour",6
"Women, 25-35","cram",6
"Women, 25-35","da",6
"Women, 25-35","dangerous",6
"Women, 25-35","desire",6
"Women, 25-35","ectopic",6
"Women, 25-35","femi",6
"Women, 25-35","follow",6
"Women, 25-35","free",6
"Women, 25-35","friday",6
"Women, 25-35","growth",6
"Women, 25-35","half",6
"Women, 25-35","headache",6
"Women, 25-35","hubby",6
"Women, 25-35","imbalance",6
"Women, 25-35","jadelle",6
"Women, 25-35","light",6
"Women, 25-35","locate",6
"Women, 25-35","manage",6
"Women, 25-35","measure",6
"Women, 25-35","move",6
"Women, 25-35","oral",6
"Women, 25-35","pimple",6
"Women, 25-35","play",6
"Women, 25-35","pm",6
"Women, 25-35","pple",6
"Women, 25-35","ready",6
"Women, 25-35","reproductive",6
"Women, 25-35","sate",6
"Women, 25-35","sitikho",6
"Women, 25-35","white",6
"Women, 36+","advice",6
"Women, 36+","condom",6
"Women, 36+","latex",6
"Women, 36+","learn",6
"Women, 36+","leave",6
"Women, 36+","type",6
"Women, 36+","wait",6
"Women, 15-19","amount",5
"Women, 15-19","arm",5
"Women, 15-19","assist",5
"Women, 15-19","barren",5
"Women, 15-19","barreness",5
"Women, 15-19","belly",5
"Women, 15-19","biko",5
"Women, 15-19","burn",5
"Women, 15-19","care",5
"Women, 15-19","cd",5
"Women, 15-19","circumcision",5
"Women, 15-19","cost",5
"Women, 15-19","couple",5
"Women, 15-19","crums",5
"Women, 15-19","decide",5
"Women, 15-19","delivery",5
"Women, 15-19","difference",5
"Women, 15-19","duration",5
"Women, 15-19","ejaculate",5
"Women, 15-19","elaborate",5
"Women, 15-19","enjoy",5
"Women, 15-19","everyday",5
"Women, 15-19","fast",5
"Women, 15-19","femi",5
"Women, 15-19","frequently",5
"Women, 15-19","fungal",5
"Women, 15-19","gamin",5
"Women, 15-19","hand",5
"Women, 15-19","horny",5
"Women, 15-19","huv",5
"Women, 15-19","hygiene",5
"Women, 15-19","insert",5
"Women, 15-19","involve",5
"Women, 15-19","july",5
"Women, 15-19","kama",5
"Women, 15-19","leave",5
"Women, 15-19","limit",5
"Women, 15-19","maintain",5
"Women, 15-19","medication",5
"Women, 15-19","milk",5
"Women, 15-19","oooh",5
"Women, 15-19","organ",5
"Women, 15-19","overcome",5
"Women, 15-19","pep",5
"Women, 15-19","phone",5
"Women, 15-19","prefer",5
"Women, 15-19","preg",5
"Women, 15-19","productive",5
"Women, 15-19","provide",5
"Women, 15-19","quid",5
"Women, 15-19","recently",5
"Women, 15-19","reliable",5
"Women, 15-19","request",5
"Women, 15-19","rush",5
"Women, 15-19","salt",5
"Women, 15-19","sate",5
"Women, 15-19","scan",5
"Women, 15-19","sickness",5
"Women, 15-19","style",5
"Women, 15-19","suffer",5
"Women, 15-19","tablet",5
"Women, 15-19","terminate",5
"Women, 15-19","tubal",5
"Women, 15-19","tum",5
"Women, 15-19","tummy",5
"Women, 15-19","unprotected",5
"Women, 15-19","uterus",5
"Women, 15-19","virginia",5
"Women, 15-19","wanna",5
"Women, 15-19","wit",5
"Women, 15-19","wow",5
"Women, 20-24","abstinence",5
"Women, 20-24","access",5
"Women, 20-24","accurate",5
"Women, 20-24","actual",5
"Women, 20-24","affordable",5
"Women, 20-24","ahead",5
"Women, 20-24","allergic",5
"Women, 20-24","apply",5
"Women, 20-24","arise",5
"Women, 20-24","award",5
"Women, 20-24","aware",5
"Women, 20-24","bite",5
"Women, 20-24","btn",5
"Women, 20-24","charge",5
"Women, 20-24","chill",5
"Women, 20-24","chronic",5
"Women, 20-24","clarification",5
"Women, 20-24","class",5
"Women, 20-24","color",5
"Women, 20-24","confidential",5
"Women, 20-24","confirm",5
"Women, 20-24","confuse",5
"Women, 20-24","continuously",5
"Women, 20-24","contraseptives",5
"Women, 20-24","contribute",5
"Women, 20-24","da",5
"Women, 20-24","diagnose",5
"Women, 20-24","difference",5
"Women, 20-24","dose",5
"Women, 20-24","elsa",5
"Women, 20-24","estrogen",5
"Women, 20-24","everytime",5
"Women, 20-24","exact",5
"Women, 20-24","explanation",5
"Women, 20-24","eye",5
"Women, 20-24","fb",5
"Women, 20-24","foetus",5
"Women, 20-24","forget",5
"Women, 20-24","friday",5
"Women, 20-24","fuck",5
"Women, 20-24","gang",5
"Women, 20-24","gent",5
"Women, 20-24","greatful",5
"Women, 20-24","grin",5
"Women, 20-24","head",5
"Women, 20-24","hell",5
"Women, 20-24","hip",5
"Women, 20-24","hose",5
"Women, 20-24","humble",5
"Women, 20-24","identify",5
"Women, 20-24","imediately",5
"Women, 20-24","inorder",5
"Women, 20-24","insertion",5
"Women, 20-24","instance",5
"Women, 20-24","intense",5
"Women, 20-24","intercose",5
"Women, 20-24","intrauterine",5
"Women, 20-24","istart",5
"Women, 20-24","katakana",5
"Women, 20-24","kenya",5
"Women, 20-24","kh",5
"Women, 20-24","kiswahili",5
"Women, 20-24","kwa",5
"Women, 20-24","location",5
"Women, 20-24","lubricant",5
"Women, 20-24","manpower",5
"Women, 20-24","matulo",5
"Women, 20-24","mnth",5
"Women, 20-24","moi",5
"Women, 20-24","mom",5
"Women, 20-24","mood",5
"Women, 20-24","move",5
"Women, 20-24","musterbation",5
"Women, 20-24","organization",5
"Women, 20-24","outcome",5
"Women, 20-24","pa",5
"Women, 20-24","parent",5
"Women, 20-24","patient",5
"Women, 20-24","pee",5
"Women, 20-24","pick",5
"Women, 20-24","pleasure",5
"Women, 20-24","population",5
"Women, 20-24","precaution",5
"Women, 20-24","pregant",5
"Women, 20-24","provider",5
"Women, 20-24","ps",5
"Women, 20-24","quest",5
"Women, 20-24","react",5
"Women, 20-24","recur",5
"Women, 20-24","red",5
"Women, 20-24","relay",5
"Women, 20-24","removal",5
"Women, 20-24","risky",5
"Women, 20-24","semen",5
"Women, 20-24","sensation",5
"Women, 20-24","sigh",5
"Women, 20-24","sister",5
"Women, 20-24","slip",5
"Women, 20-24","sme",5
"Women, 20-24","sms",5
"Women, 20-24","solid",5
"Women, 20-24","specifically",5
"Women, 20-24","strong",5
"Women, 20-24","suggest",5
"Women, 20-24","suit",5
"Women, 20-24","suspect",5
"Women, 20-24","sweat",5
"Women, 20-24","tender",5
"Women, 20-24","thou",5
"Women, 20-24","thrush",5
"Women, 20-24","ths",5
"Women, 20-24","town",5
"Women, 20-24","trust",5
"Women, 20-24","tubal",5
"Women, 20-24","ulcer",5
"Women, 20-24","umiak",5
"Women, 20-24","usage",5
"Women, 20-24","wake",5
"Women, 20-24","wart",5
"Women, 20-24","wast",5
"Women, 20-24","wight",5
"Women, 25-35","april",5
"Women, 25-35","assistance",5
"Women, 25-35","august",5
"Women, 25-35","bat",5
"Women, 25-35","bless",5
"Women, 25-35","condition",5
"Women, 25-35","conform",5
"Women, 25-35","connect",5
"Women, 25-35","dent",5
"Women, 25-35","determine",5
"Women, 25-35","enjoy",5
"Women, 25-35","fetus",5
"Women, 25-35","fistula",5
"Women, 25-35","form",5
"Women, 25-35","happy",5
"Women, 25-35","herpes",5
"Women, 25-35","ill",5
"Women, 25-35","implanon",5
"Women, 25-35","injectable",5
"Women, 25-35","labour",5
"Women, 25-35","lock",5
"Women, 25-35","main",5
"Women, 25-35","male",5
"Women, 25-35","matter",5
"Women, 25-35","milk",5
"Women, 25-35","milo",5
"Women, 25-35","moment",5
"Women, 25-35","nairobi",5
"Women, 25-35","nice",5
"Women, 25-35","option",5
"Women, 25-35","orgasm",5
"Women, 25-35","ovulate",5
"Women, 25-35","ovulation",5
"Women, 25-35","phone",5
"Women, 25-35","possibility",5
"Women, 25-35","provide",5
"Women, 25-35","realize",5
"Women, 25-35","realy",5
"Women, 25-35","reply",5
"Women, 25-35","retryimmediately",5
"Women, 25-35","rid",5
"Women, 25-35","size",5
"Women, 25-35","skin",5
"Women, 25-35","son",5
"Women, 25-35","sow",5
"Women, 25-35","specific",5
"Women, 25-35","spin-dry",5
"Women, 25-35","stay",5
"Women, 25-35","tablet",5
"Women, 25-35","thick",5
"Women, 25-35","tomorrow",5
"Women, 25-35","ultrasound",5
"Women, 25-35","urinate",5
"Women, 25-35","virus",5
"Women, 25-35","vomit",5
"Women, 25-35","wear",5
"Women, 36+","body",5
"Women, 36+","heavy",5
"Women, 36+","hone",5
"Women, 36+","IUD",5
"Women, 36+","menopause",5
"Women, 36+","normal",5
"Women, 36+","pl",5
"Women, 36+","test",5
"Women, 36+","time",5
"Women, 15-19","access",4
"Women, 15-19","accord",4
"Women, 15-19","activity",4
"Women, 15-19","aftr",4
"Women, 15-19","alcohol",4
"Women, 15-19","alright",4
"Women, 15-19","amust",4
"Women, 15-19","arvs",4
"Women, 15-19","await",4
"Women, 15-19","ball",4
"Women, 15-19","barrenness",4
"Women, 15-19","behave",4
"Women, 15-19","black",4
"Women, 15-19","breastfeed",4
"Women, 15-19","brownish",4
"Women, 15-19","circumcise",4
"Women, 15-19","comfortable",4
"Women, 15-19","conform",4
"Women, 15-19","consecutive",4
