"accountid","convoWeek","convoYear","msgOrder","delayPrev","type","firstQuestion","qType","myth","convoID","topic","qualCode","gender","language","age","nurse"
4213,44,2018,25,339,"agent",NA,NA,NA,2,"physiology","answer","man","eng",20,0
4213,44,2018,26,1086,"user",FALSE,"meaning",NA,3,"contraception","question","man","eng",20,0
4213,44,2018,27,86,"agent",NA,NA,NA,3,"contraception","answer, question","man","eng",20,0
4213,44,2018,28,1,"user",FALSE,NA,NA,3,"contraception","response","man","eng",20,0
4213,44,2018,29,5062,"user",FALSE,"causes",NA,3,"contraception","question","man","eng",20,0
4213,45,2018,30,798,"agent",NA,NA,NA,3,"contraception","answer","man","eng",20,0
4213,45,2018,31,0,"agent",NA,NA,NA,3,"contraception","question","man","eng",20,0
4976,36,2018,1,NA,"user",TRUE,NA,NA,1,"cervical cancer","nothing","woman","eng",18,0
4976,36,2018,2,4,"user",FALSE,"causes",NA,1,"cervical cancer","question","woman","eng",18,0
4976,36,2018,3,7,"agent",NA,NA,NA,1,"cervical cancer","answer, question","woman","eng",18,0
4976,36,2018,4,4,"user",FALSE,"causes",NA,1,"menstruation","question","woman","eng",18,0
4976,36,2018,5,0,"user",FALSE,NA,NA,1,"cervical cancer","response","woman","eng",18,0
4976,36,2018,6,5,"agent",NA,NA,NA,1,"menstruation","answer","woman","eng",18,0
4976,36,2018,7,0,"agent",NA,NA,NA,1,"menstruation","question","woman","eng",18,0
4976,36,2018,8,4,"user",FALSE,"causes",NA,1,"menstruation","question","woman","eng",18,0
4976,36,2018,9,3,"agent",NA,NA,NA,1,"menstruation","answer","woman","eng",18,0
4976,36,2018,10,0,"agent",NA,NA,NA,1,"menstruation","question","woman","eng",18,0
4976,36,2018,11,5,"user",FALSE,"causes",NA,1,"STI","question","woman","eng",18,0
4976,36,2018,12,2,"agent",NA,NA,NA,1,"STI","answer","woman","eng",18,0
4976,36,2018,13,1,"user",FALSE,NA,NA,1,"STI","response","woman","eng",18,0
4976,36,2018,14,2,"agent",NA,NA,NA,1,"contraception","question","woman","eng",18,0
4976,36,2018,15,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",18,0
4976,36,2018,16,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
4976,36,2018,17,9,"user",TRUE,NA,NA,1,"contraception","thanks","woman","eng",18,0
4976,36,2018,18,5,"agent",NA,NA,NA,1,"contraception","thanks","woman","eng",18,0
4976,36,2018,19,0,"agent",NA,NA,NA,1,"contraception","bye","woman","eng",18,0
5152,48,2018,1,NA,"user",TRUE,"causes","yes",1,"STI","question","woman","eng",18,0
5152,48,2018,2,251,"agent",NA,NA,NA,1,"STI","answer","woman","eng",18,0
5152,48,2018,3,1,"agent",NA,NA,NA,1,"STI","question","woman","eng",18,0
5152,48,2018,5,3,"agent",NA,NA,NA,1,"STI","question","woman","eng",18,0
5152,48,2018,9,39,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
5152,48,2018,10,0,"agent",NA,NA,NA,1,"contraception","question","woman","eng",18,0
5152,50,2018,11,15676,"user",TRUE,"causes",NA,2,"unsafe days","question","woman","eng",18,0
5152,50,2018,12,2201,"agent",NA,NA,NA,2,"unsafe days","answer, question","woman","eng",18,0
5152,51,2018,13,11868,"agent",NA,NA,NA,2,"unsafe days","bye","woman","eng",18,0
5152,3,2019,14,36358,"user",TRUE,"causes",NA,3,"unsafe days","question","woman","eng",18,0
5152,3,2019,15,15,"user",FALSE,NA,NA,3,"unsafe days","nothing","woman","eng",18,0
5152,3,2019,16,670,"user",FALSE,"causes",NA,3,"unsafe days","question","woman","eng",18,0
5152,3,2019,17,58,"agent",NA,NA,NA,3,"unsafe days","answer","woman","eng",18,0
5152,3,2019,18,0,"agent",NA,NA,NA,3,"unsafe days","question","woman","eng",18,0
5152,3,2019,20,4,"user",FALSE,"causes",NA,3,"ejaculation","question","woman","eng",18,0
5152,3,2019,21,2,"agent",NA,NA,NA,3,"ejaculation","answer, question","woman","eng",18,0
5152,3,2019,23,5,"user",FALSE,"advice",NA,3,"arousal","question","woman","eng",18,0
5152,3,2019,24,8,"agent",NA,NA,NA,3,"arousal","answer","woman","eng",18,0
5152,3,2019,25,2,"user",FALSE,"causes",NA,3,"oral contraceptives","question","woman","eng",18,0
5152,3,2019,26,1,"agent",NA,NA,NA,3,"oral contraceptives","answer, question","woman","eng",18,0
5152,3,2019,27,54,"user",FALSE,"causes",NA,3,"STI","question","woman","eng",18,0
5152,3,2019,28,4,"agent",NA,NA,NA,3,"STI","answer, question","woman","eng",18,0
5152,3,2019,29,2,"user",FALSE,"advice",NA,3,"STI","question","woman","eng",18,0
5152,3,2019,30,3,"agent",NA,NA,NA,3,"STI","answer, question","woman","eng",18,0
5152,3,2019,31,188,"user",FALSE,"causes","yes",3,"sexual debut","question","woman","eng",18,0
5152,3,2019,32,9,"agent",NA,NA,NA,3,"sexual debut","answer, question","woman","eng",18,0
5152,3,2019,33,1,"user",FALSE,"meaning",NA,3,"sexual debut","question","woman","eng",18,0
5152,3,2019,34,72,"agent",NA,NA,NA,3,"sexual debut","answer","woman","eng",18,0
5152,3,2019,35,1321,"user",TRUE,"causes",NA,4,"menstruation","question","woman","eng",18,0
5152,3,2019,36,6,"agent",NA,NA,NA,4,"menstruation","answer, question","woman","eng",18,0
5152,3,2019,37,2,"user",FALSE,NA,NA,4,"menstruation","response","woman","eng",18,0
5152,3,2019,38,0,"agent",NA,NA,NA,4,"contraception","question","woman","eng",18,0
5152,3,2019,40,1,"agent",NA,NA,NA,4,"contraception","answer, question","woman","eng",18,0
5152,3,2019,41,2,"user",FALSE,"meaning",NA,4,"contraception","question","woman","eng",18,0
5152,3,2019,42,1,"agent",NA,NA,NA,4,"contraception","answer","woman","eng",18,0
5152,3,2019,43,0,"agent",NA,NA,NA,4,"contraception","answer","woman","eng",18,0
5152,3,2019,44,0,"agent",NA,NA,NA,4,"contraception","answer","woman","eng",18,0
5152,3,2019,45,1,"agent",NA,NA,NA,4,"contraception","answer, question","woman","eng",18,0
5152,3,2019,46,4,"user",FALSE,"meaning",NA,4,"emergency contraception","question","woman","eng",18,0
5152,3,2019,47,0,"agent",NA,NA,NA,4,"emergency contraception","answer, question","woman","eng",18,0
5152,3,2019,48,3,"user",FALSE,"causes",NA,4,"emergency contraception","question","woman","eng",18,0
5152,3,2019,49,1,"agent",NA,NA,NA,4,"emergency contraception","answer, question","woman","eng",18,0
5152,3,2019,50,3,"user",FALSE,"meaning",NA,4,"contraception","question","woman","eng",18,0
5152,3,2019,51,2,"agent",NA,NA,NA,4,"contraception","answer, question","woman","eng",18,0
5152,3,2019,52,2,"user",FALSE,NA,NA,4,"contraception","response","woman","eng",18,0
5152,3,2019,53,78,"user",TRUE,"symptoms",NA,4,"sex pains","question","woman","eng",18,0
5152,3,2019,54,0,"agent",NA,NA,NA,4,"sex pains","answer, question","woman","eng",18,0
5152,3,2019,55,10,"user",FALSE,"symptoms",NA,4,"vaginal discharge","question","woman","eng",18,0
5152,3,2019,56,9,"agent",NA,NA,NA,4,"vaginal discharge","answer, question","woman","eng",18,0
5152,3,2019,58,5,"agent",NA,NA,NA,4,"vaginal discharge","bye","woman","eng",18,0
5152,3,2019,59,4488,"user",TRUE,"meaning",NA,5,"pregnancy","question","woman","eng",18,0
5152,4,2019,60,901,"agent",NA,NA,NA,5,"pregnancy","answer","woman","eng",18,0
5152,4,2019,61,1,"agent",NA,NA,NA,5,"pregnancy","question","woman","eng",18,0
5152,4,2019,62,681,"user",FALSE,NA,NA,5,"pregnancy","response","woman","eng",18,0
5152,4,2019,63,716,"agent",NA,NA,NA,5,"pregnancy","bye","woman","eng",18,0
5169,36,2018,1,NA,"user",TRUE,"symptoms",NA,1,"side effects","question","woman","eng",22,0
5169,36,2018,2,7,"user",FALSE,"other",NA,1,"side effects","question","woman","eng",22,0
5169,36,2018,3,16,"user",FALSE,"causes",NA,1,"side effects","question","woman","eng",22,0
5169,36,2018,4,10,"agent",NA,NA,NA,1,"side effects","answer","woman","eng",22,0
5169,36,2018,5,1,"agent",NA,NA,NA,1,"side effects","answer, question","woman","eng",22,0
5169,36,2018,6,21,"user",FALSE,"causes",NA,1,"implants","question","woman","eng",22,0
5169,36,2018,7,18,"agent",NA,NA,NA,1,"implants","answer","woman","eng",22,0
5169,36,2018,8,1,"agent",NA,NA,NA,1,"implants","question","woman","eng",22,0
5169,36,2018,10,1,"user",FALSE,"meaning",NA,1,"pregnancy","question","woman","eng",22,0
5169,36,2018,11,92,"agent",NA,NA,NA,1,"pregnancy","answer, question","woman","eng",22,0
5169,36,2018,13,3,"agent",NA,NA,NA,1,"contraception","question","woman","eng",22,0
5169,36,2018,14,4,"user",FALSE,"advice",NA,1,"abortion","question","woman","eng",22,0
5169,36,2018,15,47,"agent",NA,NA,NA,1,"abortion","answer","woman","eng",22,0
5169,36,2018,16,740,"user",FALSE,NA,NA,1,"abortion","nothing","woman","eng",22,0
5169,36,2018,17,406,"agent",NA,NA,NA,1,"abortion","question","woman","eng",22,0
5169,36,2018,18,1,"user",FALSE,NA,NA,1,"abortion","response","woman","eng",22,0
5169,36,2018,19,3,"user",FALSE,"symptoms",NA,1,"abortion","question","woman","eng",22,0
5169,36,2018,20,1,"agent",NA,NA,NA,1,"abortion","answer","woman","eng",22,0
5169,36,2018,21,1,"user",FALSE,NA,NA,1,"abortion","response","woman","eng",22,0
5169,36,2018,22,1,"user",FALSE,"causes",NA,1,"implants","question","woman","eng",22,0
5169,36,2018,23,55,"agent",NA,NA,NA,1,"implants","answer","woman","eng",22,0
5169,36,2018,24,2,"user",FALSE,NA,NA,1,"implants","response","woman","eng",22,0
5169,36,2018,25,22,"agent",NA,NA,NA,1,"implants","bye","woman","eng",22,0
5169,48,2018,26,116443,"user",TRUE,"causes",NA,2,"implants","question","woman","eng",22,0
5169,48,2018,27,1401,"agent",NA,NA,NA,2,"implants","answer, question","woman","eng",22,0
5169,48,2018,28,146,"user",TRUE,"causes",NA,2,"implants","question","woman","eng",22,0
5169,48,2018,29,371,"user",FALSE,"causes",NA,2,"implants","question","woman","eng",22,0
5169,48,2018,30,1,"user",FALSE,NA,NA,2,"implants","response","woman","eng",22,0
5169,48,2018,31,1181,"agent",NA,NA,NA,2,"implants","question","woman","eng",22,0
5169,48,2018,32,22,"user",FALSE,NA,NA,2,"implants","response","woman","eng",22,0
5169,48,2018,33,2,"user",FALSE,NA,NA,2,"implants","response","woman","eng",22,0
5169,48,2018,34,6,"agent",NA,NA,NA,2,"implants","answer, question","woman","eng",22,0
5169,48,2018,35,88,"user",TRUE,"causes",NA,2,"yeast infections","question","woman","eng",22,0
5169,48,2018,36,1,"user",FALSE,"causes",NA,2,"yeast infections","question","woman","eng",22,0
5169,48,2018,37,1,"user",FALSE,NA,NA,2,"yeast infections","nothing","woman","eng",22,0
5169,48,2018,38,940,"agent",NA,NA,NA,2,"yeast infections","answer","woman","eng",22,0
5169,48,2018,39,3,"user",FALSE,"causes",NA,2,"yeast infections","question","woman","eng",22,0
5169,48,2018,40,0,"user",FALSE,"causes",NA,2,"yeast infections","question","woman","eng",22,0
5169,48,2018,41,23,"agent",NA,NA,NA,2,"yeast infections","answer","woman","eng",22,0
5169,48,2018,42,0,"agent",NA,NA,NA,2,"yeast infections","answer, question","woman","eng",22,0
5169,48,2018,43,7,"user",FALSE,NA,NA,2,"yeast infections","response","woman","eng",22,0
5169,48,2018,45,484,"user",FALSE,"meaning",NA,2,"yeast infections","question","woman","eng",22,0
5169,48,2018,46,0,"user",FALSE,NA,NA,2,"yeast infections","nothing","woman","eng",22,0
5169,49,2018,48,3843,"agent",NA,NA,NA,2,"physiology","answer, question","woman","eng",22,0
5169,49,2018,49,7,"agent",NA,NA,NA,2,"physiology","answer, question","woman","eng",22,1
5169,49,2018,50,1536,"user",FALSE,"causes",NA,2,"pregnancy","question","woman","eng",22,0
5169,49,2018,51,25,"agent",NA,NA,NA,2,"pregnancy","answer","woman","eng",22,0
5169,49,2018,52,0,"agent",NA,NA,NA,2,"pregnancy","question","woman","eng",22,0
5169,49,2018,53,1,"user",FALSE,NA,NA,2,"pregnancy","response","woman","eng",22,0
5169,49,2018,54,4,"agent",NA,NA,NA,2,"pregnancy","question","woman","eng",22,0
5169,49,2018,55,6288,"user",TRUE,"causes",NA,2,"menstruation","question","woman","eng",22,0
5169,49,2018,56,7,"user",FALSE,"causes",NA,2,"menstruation","question","woman","eng",22,0
5169,50,2018,57,2142,"agent",NA,NA,NA,2,"menstruation","answer","woman","eng",22,0
5169,50,2018,58,0,"agent",NA,NA,NA,2,"menstruation","question","woman","eng",22,0
5169,50,2018,59,2,"user",FALSE,NA,NA,2,"menstruation","response","woman","eng",22,0
5169,50,2018,60,48,"agent",NA,NA,NA,2,"contraception","question","woman","eng",22,0
5169,50,2018,61,6504,"user",TRUE,"causes",NA,3,"physiology","question","woman","eng",22,0
5169,50,2018,62,0,"user",FALSE,NA,NA,3,"physiology","nothing","woman","eng",22,0
5169,51,2018,63,3519,"agent",NA,NA,NA,3,"physiology","answer, question","woman","eng",22,0
5169,51,2018,64,570,"user",FALSE,NA,NA,3,"physiology","response","woman","eng",22,0
5455,4,2019,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",20,0
5455,4,2019,2,4,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",20,0
5455,4,2019,3,5,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",20,0
5455,4,2019,4,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",20,0
5455,4,2019,5,13,"user",TRUE,"causes",NA,1,"IUD","question","woman","eng",20,0
5455,4,2019,6,3,"agent",NA,NA,NA,1,"IUD","answer, question","woman","eng",20,0
5455,4,2019,7,13,"user",FALSE,"causes",NA,1,"IUD","question","woman","eng",20,0
5455,4,2019,8,4,"user",FALSE,NA,NA,1,"IUD","response","woman","eng",20,0
5455,4,2019,9,1,"user",FALSE,"causes",NA,1,"IUD","question","woman","eng",20,0
5455,4,2019,10,8,"agent",NA,NA,NA,1,"IUD","answer","woman","eng",20,0
5455,4,2019,11,1,"agent",NA,NA,NA,1,"IUD","answer","woman","eng",20,0
5455,4,2019,12,1,"agent",NA,NA,NA,1,"IUD","question","woman","eng",20,0
5455,4,2019,13,1390,"user",TRUE,"symptoms",NA,2,"sex pains","question","woman","eng",20,0
5455,4,2019,14,0,"user",FALSE,NA,NA,2,"sex pains","nothing","woman","eng",20,0
5455,4,2019,15,0,"agent",NA,NA,NA,2,"sex pains","answer","woman","eng",20,0
5455,4,2019,16,1,"agent",NA,NA,NA,2,"sex pains","answer, question","woman","eng",20,0
5455,4,2019,17,2,"user",FALSE,NA,NA,2,"sex pains","response","woman","eng",20,0
5455,4,2019,18,4,"agent",NA,NA,NA,2,"sex pains","bye","woman","eng",20,0
5455,4,2019,19,1,"user",TRUE,NA,NA,2,"sex pains","thanks","woman","eng",20,0
5554,31,2018,1,NA,"user",TRUE,"causes",NA,1,"prostate cancer","question","man","eng",30,0
5554,31,2018,2,39,"agent",NA,NA,NA,1,"prostate cancer","answer","man","eng",30,0
5554,31,2018,3,0,"agent",NA,NA,NA,1,"prostate cancer","answer","man","eng",30,0
5554,31,2018,4,0,"agent",NA,NA,NA,1,"prostate cancer","answer","man","eng",30,0
5554,31,2018,5,0,"agent",NA,NA,NA,1,"prostate cancer","answer","man","eng",30,0
5554,31,2018,6,0,"agent",NA,NA,NA,1,"prostate cancer","answer","man","eng",30,0
5554,31,2018,7,0,"agent",NA,NA,NA,1,"prostate cancer","answer, question","man","eng",30,0
5554,32,2018,8,2563,"user",TRUE,"causes",NA,2,"breast cancer","question","man","eng",30,0
5554,32,2018,9,6,"agent",NA,NA,NA,2,"breast cancer","answer","man","eng",30,0
5554,32,2018,10,11,"user",FALSE,"causes",NA,2,"sex pains","question","man","eng",30,0
5554,32,2018,11,36,"agent",NA,NA,NA,2,"sex pains","answer","man","eng",30,0
5554,32,2018,12,10,"agent",NA,NA,NA,2,"sex pains","answer, question","man","eng",30,0
5554,32,2018,13,986,"user",TRUE,"causes",NA,2,"sex pains","question","man","eng",30,0
5554,32,2018,14,3,"user",FALSE,"causes",NA,2,"fertility","question","man","eng",30,0
5554,32,2018,15,2,"user",FALSE,NA,NA,2,"sex pains","thanks","man","eng",30,0
5554,32,2018,16,205,"agent",NA,NA,NA,2,"sex pains","answer, question","man","eng",30,0
5554,32,2018,17,127,"agent",NA,NA,NA,2,"fertility","answer, question","man","eng",30,0
5554,32,2018,18,37,"user",FALSE,"causes",NA,2,"libido","question","man","eng",30,0
5554,32,2018,19,4,"agent",NA,NA,NA,2,"libido","question","man","eng",30,0
5554,32,2018,20,1,"user",FALSE,"causes",NA,2,"libido","question","man","eng",30,0
5554,32,2018,21,4,"user",FALSE,"access",NA,2,"libido","question","man","eng",30,0
5554,32,2018,22,12,"agent",NA,NA,NA,2,"libido","answer","man","eng",30,0
5554,32,2018,23,1,"agent",NA,NA,NA,2,"libido","question","man","eng",30,0
5554,32,2018,24,5,"user",FALSE,"access",NA,2,"service","question","man","eng",30,0
5554,32,2018,25,10,"agent",NA,NA,NA,2,"service","question","man","eng",30,0
5554,32,2018,26,1462,"user",FALSE,"symptoms",NA,3,"bad odor","question","man","eng",30,0
5554,32,2018,27,6,"agent",NA,NA,NA,3,"bad odor","answer, question","man","eng",30,0
5554,32,2018,28,4,"user",FALSE,NA,NA,3,"bad odor","thanks","man","eng",30,0
5554,32,2018,29,6,"agent",NA,NA,NA,3,"bad odor","bye","man","eng",30,0
5554,32,2018,30,972,"user",FALSE,NA,NA,3,"bad odor","response","man","eng",30,0
5554,32,2018,31,94,"agent",NA,NA,NA,3,"bad odor","bye","man","eng",30,0
5554,32,2018,32,1351,"user",TRUE,"advice",NA,4,"contraception","question","man","eng",30,0
5554,32,2018,33,215,"agent",NA,NA,NA,4,"contraception","answer, question","man","eng",30,0
5554,33,2018,34,4589,"user",TRUE,"causes",NA,5,"menstruation","question","man","eng",30,0
5554,33,2018,35,19,"agent",NA,NA,NA,5,"menstruation","answer","man","eng",30,0
5554,33,2018,36,1013,"agent",NA,NA,NA,5,"menstruation","answer, question","man","eng",30,0
5554,33,2018,37,3411,"user",FALSE,"causes",NA,5,"menstruation","question","man","eng",30,0
5554,33,2018,38,1246,"agent",NA,NA,NA,5,"menstruation","answer","man","eng",30,0
5554,34,2018,39,2597,"agent",NA,NA,NA,5,"menstruation","answer","man","eng",30,1
5725,18,2018,1,NA,"user",TRUE,"symptoms",NA,1,"UTI","question","woman","swa",30,0
5725,18,2018,2,4,"agent",NA,NA,NA,1,"UTI","question","woman","swa",30,0
5725,18,2018,3,3,"user",FALSE,NA,NA,1,"UTI","response","woman","swa",30,0
5725,18,2018,4,2,"agent",NA,NA,NA,1,"UTI","question","woman","swa",30,0
5725,18,2018,5,1,"user",FALSE,NA,NA,1,"UTI","response","woman","swa",30,0
5725,18,2018,6,5,"agent",NA,NA,NA,1,"UTI","answer","woman","swa",30,0
5725,18,2018,7,1,"user",FALSE,NA,NA,1,"UTI","thanks","woman","swa",30,0
5725,19,2018,10,2638,"agent",NA,NA,NA,1,"UTI","answer","woman","swa",30,0
5725,19,2018,11,0,"agent",NA,NA,NA,1,"UTI","answer","woman","swa",30,0
5725,19,2018,12,0,"agent",NA,NA,NA,1,"UTI","question","woman","swa",30,0
5725,19,2018,14,4,"user",FALSE,"causes",NA,1,"erections","question","woman","swa",30,0
5725,19,2018,15,32,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,16,77,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,17,0,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,18,0,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,20,3,"user",FALSE,"causes",NA,1,"fertility","question","woman","swa",30,0
5725,19,2018,21,86,"user",FALSE,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,22,20,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,23,0,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,24,0,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,25,0,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,26,0,"agent",NA,NA,NA,1,"fertility","question","woman","swa",30,0
5725,19,2018,27,1,"agent",NA,NA,NA,1,"erections","question","woman","swa",30,0
5725,19,2018,28,4,"user",FALSE,NA,NA,1,"erections","response","woman","swa",30,0
5725,19,2018,29,1454,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,30,0,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,31,1,"agent",NA,NA,NA,1,"erections","answer","woman","swa",30,0
5725,19,2018,34,1,"user",FALSE,NA,NA,1,"erections","response","woman","swa",30,0
5725,19,2018,35,102,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,36,0,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,37,0,"agent",NA,NA,NA,1,"fertility","answer, question","woman","swa",30,0
5725,19,2018,38,1,"user",FALSE,"advice",NA,1,"fertility","question","woman","swa",30,0
5725,19,2018,39,46,"agent",NA,NA,NA,1,"fertility","question","woman","swa",30,0
5725,19,2018,40,1,"user",FALSE,NA,NA,1,"fertility","response","woman","swa",30,0
5725,19,2018,41,6,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,42,0,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
5725,19,2018,43,0,"agent",NA,NA,NA,1,"fertility","answer, question","woman","swa",30,0
5725,19,2018,44,2,"user",FALSE,NA,NA,1,"fertility","response","woman","swa",30,0
5725,19,2018,45,28,"agent",NA,NA,NA,1,"fertility","answer","woman","swa",30,0
